latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
48.005627,-120.777784,045,027,2592,1850,2026-07-24,1849,L9,high,D
48.004278,-120.777842,045,027,2592,1855,2026-07-24,1849,L9,high,D
47.997805,-120.77812,045,027,2592,1879,2026-07-24,1849,L9,low,D
47.997535,-120.778132,045,027,2592,1880,2026-07-24,1849,L9,high,D
47.997265,-120.778143,045,027,2592,1881,2026-07-24,1849,L9,low,D
48.002922,-120.777498,045,027,2593,1860,2026-07-24,1849,L9,low,D
48.002652,-120.777509,045,027,2593,1861,2026-07-24,1849,L9,high,D
48.002382,-120.777521,045,027,2593,1862,2026-07-24,1849,L9,low,D
47.997527,-120.77773,045,027,2593,1880,2026-07-24,1849,L9,high,D
47.996449,-120.777776,045,027,2593,1884,2026-07-24,1849,L9,low,D
48.002914,-120.777096,045,027,2594,1860,2026-07-24,1849,L9,low,D
47.996171,-120.777386,045,027,2594,1885,2026-07-24,1849,L9,high,D
47.995901,-120.777397,045,027,2594,1886,2026-07-24,1849,L9,high,D
47.975133,-120.778289,045,027,2594,1963,2026-07-24,1849,L9,low,D
48.003715,-120.776659,045,027,2595,1857,2026-07-24,1849,L9,high,D
48.003446,-120.776671,045,027,2595,1858,2026-07-24,1849,L9,high,D
48.003176,-120.776683,045,027,2595,1859,2026-07-24,1849,L9,low,D
47.996163,-120.776984,045,027,2595,1885,2026-07-24,1849,L9,high,D
47.995894,-120.776996,045,027,2595,1886,2026-07-24,1849,L9,high,D
47.995624,-120.777007,045,027,2595,1887,2026-07-24,1849,L9,low,D
48.009371,-120.776014,045,027,2596,1836,2026-07-24,1849,L9,low,D
48.003977,-120.776246,045,027,2596,1856,2026-07-24,1849,L9,high,D
48.003707,-120.776257,045,027,2596,1857,2026-07-24,1849,L9,low,D
47.976197,-120.77744,045,027,2596,1959,2026-07-24,1849,L9,high,D
47.999924,-120.776018,045,027,2597,1871,2026-07-24,1849,L9,low,D
47.995608,-120.776203,045,027,2597,1887,2026-07-24,1849,L9,low,D
47.995339,-120.776215,045,027,2597,1888,2026-07-24,1849,L9,high,D
47.976189,-120.777038,045,027,2597,1959,2026-07-24,1849,L9,high,D
47.975919,-120.777049,045,027,2597,1960,2026-07-24,1849,L9,low,D
47.999916,-120.775616,045,027,2598,1871,2026-07-24,1849,L9,high,D
47.976181,-120.776636,045,027,2598,1959,2026-07-24,1849,L9,low,D
48.00746,-120.774889,045,027,2599,1843,2026-07-24,1849,L9,low,D
48.00719,-120.774901,045,027,2599,1844,2026-07-24,1849,L9,high,D
48.007452,-120.774487,045,027,2600,1843,2026-07-24,1849,L9,high,D
48.007183,-120.774499,045,027,2600,1844,2026-07-24,1849,L9,high,D
47.999631,-120.774824,045,027,2600,1872,2026-07-24,1849,L9,low,D
47.999361,-120.774836,045,027,2600,1873,2026-07-24,1849,L9,high,D
47.993689,-120.774677,045,027,2601,1894,2026-07-24,1849,L9,low,D
47.993419,-120.774689,045,027,2601,1895,2026-07-24,1849,L9,low,D
47.958087,-120.776207,045,027,2601,2026,2026-07-24,1849,L9,low,D
48.006358,-120.77373,045,027,2602,1847,2026-07-24,1849,L9,high,D
48.006088,-120.773742,045,027,2602,1848,2026-07-24,1849,L9,high,D
47.978578,-120.774925,045,027,2602,1950,2026-07-24,1849,L9,low,D
48.007159,-120.773293,045,027,2603,1844,2026-07-24,1849,L9,high,D
48.006889,-120.773305,045,027,2603,1845,2026-07-24,1849,L9,high,D
48.00635,-120.773328,045,027,2603,1847,2026-07-24,1849,L9,low,D
47.999607,-120.773618,045,027,2603,1872,2026-07-24,1849,L9,high,D
47.999338,-120.77363,045,027,2603,1873,2026-07-24,1849,L9,low,D
48.007151,-120.772891,045,027,2604,1844,2026-07-24,1849,L9,high,D
48.006612,-120.772914,045,027,2604,1846,2026-07-24,1849,L9,high,D
48.006342,-120.772926,045,027,2604,1847,2026-07-24,1849,L9,high,D
47.999599,-120.773216,045,027,2604,1872,2026-07-24,1849,L9,high,D
47.957794,-120.775014,045,027,2604,2027,2026-07-24,1849,L9,low,D
47.957524,-120.775026,045,027,2604,2028,2026-07-24,1849,L9,high,D
47.957255,-120.775038,045,027,2604,2029,2026-07-24,1849,L9,high,D
48.007144,-120.772489,045,027,2605,1844,2026-07-24,1849,L9,low,D
48.006874,-120.772501,045,027,2605,1845,2026-07-24,1849,L9,high,D
48.006604,-120.772513,045,027,2605,1846,2026-07-24,1849,L9,high,D
47.999592,-120.772815,045,027,2605,1872,2026-07-24,1849,L9,low,D
47.999322,-120.772826,045,027,2605,1873,2026-07-24,1849,L9,low,D
47.957517,-120.774624,045,027,2605,2028,2026-07-24,1849,L9,high,D
47.999584,-120.772413,045,027,2606,1872,2026-07-24,1849,L9,high,D
47.999314,-120.772424,045,027,2606,1873,2026-07-24,1849,L9,high,D
47.999576,-120.772011,045,027,2607,1872,2026-07-24,1849,L9,high,D
47.999306,-120.772023,045,027,2607,1873,2026-07-24,1849,L9,high,D
47.956692,-120.773856,045,027,2607,2031,2026-07-24,1849,L9,low,D
47.956422,-120.773868,045,027,2607,2032,2026-07-24,1849,L9,high,D
47.956152,-120.773879,045,027,2607,2033,2026-07-24,1849,L9,high,D
48.001187,-120.771539,045,027,2608,1866,2026-07-24,1849,L9,high,D
48.000917,-120.771551,045,027,2608,1867,2026-07-24,1849,L9,low,D
47.999568,-120.771609,045,027,2608,1872,2026-07-24,1849,L9,high,D
47.956414,-120.773466,045,027,2608,2032,2026-07-24,1849,L9,high,D
47.956145,-120.773478,045,027,2608,2033,2026-07-24,1849,L9,high,D
48.001179,-120.771137,045,027,2609,1866,2026-07-24,1849,L9,high,D
48.000909,-120.771149,045,027,2609,1867,2026-07-24,1849,L9,low,D
47.984726,-120.771846,045,027,2609,1927,2026-07-24,1849,L9,high,D
47.984457,-120.771858,045,027,2609,1928,2026-07-24,1849,L9,high,D
47.955867,-120.773088,045,027,2609,2034,2026-07-24,1849,L9,low,D
47.984988,-120.771433,045,027,2610,1926,2026-07-24,1849,L9,low,D
47.984719,-120.771444,045,027,2610,1927,2026-07-24,1849,L9,high,D
47.95505,-120.772721,045,027,2610,2037,2026-07-24,1849,L9,medium,D
47.95478,-120.772733,045,027,2610,2038,2026-07-24,1849,L9,high,D
47.98498,-120.771031,045,027,2611,1926,2026-07-24,1849,L9,high,D
47.984711,-120.771043,045,027,2611,1927,2026-07-24,1849,L9,high,D
47.978507,-120.77131,045,027,2611,1950,2026-07-24,1849,L9,low,D
47.955042,-120.77232,045,027,2611,2037,2026-07-24,1849,L9,medium,D
47.954773,-120.772331,045,027,2611,2038,2026-07-24,1849,L9,high,D
47.954503,-120.772343,045,027,2611,2039,2026-07-24,1849,L9,high,D
47.984973,-120.770629,045,027,2612,1926,2026-07-24,1849,L9,high,D
47.9785,-120.770908,045,027,2612,1950,2026-07-24,1849,L9,high,D
47.954765,-120.77193,045,027,2612,2038,2026-07-24,1849,L9,high,D
47.984965,-120.770228,045,027,2613,1926,2026-07-24,1849,L9,high,D
47.95421,-120.77115,045,027,2614,2040,2026-07-24,1849,L9,high,D
47.95394,-120.771161,045,027,2614,2041,2026-07-24,1849,L9,high,D
47.985203,-120.768609,045,027,2617,1925,2026-07-24,1849,L9,high,D
47.984934,-120.768621,045,027,2617,1926,2026-07-24,1849,L9,medium,D
47.995175,-120.767777,045,027,2618,1888,2026-07-24,1849,L9,high,D
47.994905,-120.767788,045,027,2618,1889,2026-07-24,1849,L9,low,D
47.989233,-120.767631,045,027,2619,1910,2026-07-24,1849,L9,low,D
47.988155,-120.767677,045,027,2619,1914,2026-07-24,1849,L9,low,D
47.989495,-120.767217,045,027,2620,1909,2026-07-24,1849,L9,high,D
47.989226,-120.767229,045,027,2620,1910,2026-07-24,1849,L9,high,D
47.988147,-120.767276,045,027,2620,1914,2026-07-24,1849,L9,high,D
47.977358,-120.767741,045,027,2620,1954,2026-07-24,1849,L9,high,D
47.977089,-120.767753,045,027,2620,1955,2026-07-24,1849,L9,low,D
47.989487,-120.766816,045,027,2621,1909,2026-07-24,1849,L9,high,D
47.989218,-120.766827,045,027,2621,1910,2026-07-24,1849,L9,high,D
47.97735,-120.767339,045,027,2621,1954,2026-07-24,1849,L9,high,D
47.953616,-120.768363,045,027,2621,2042,2026-07-24,1849,L9,high,D
47.953346,-120.768374,045,027,2621,2043,2026-07-24,1849,L9,medium,D
47.953608,-120.767961,045,027,2622,2042,2026-07-24,1849,L9,high,D
47.953338,-120.767973,045,027,2622,2043,2026-07-24,1849,L9,high,D
47.9536,-120.76756,045,027,2623,2042,2026-07-24,1849,L9,high,D
47.95333,-120.767571,045,027,2623,2043,2026-07-24,1849,L9,high,D
47.953061,-120.767583,045,027,2623,2044,2026-07-24,1849,L9,high,D
47.985418,-120.765785,045,027,2624,1924,2026-07-24,1849,L9,low,D
47.98434,-120.765832,045,027,2624,1928,2026-07-24,1849,L9,high,D
47.98407,-120.765843,045,027,2624,1929,2026-07-24,1849,L9,high,D
47.9838,-120.765855,045,027,2624,1930,2026-07-24,1849,L9,low,D
47.98353,-120.765867,045,027,2624,1931,2026-07-24,1849,L9,high,D
47.983261,-120.765878,045,027,2624,1932,2026-07-24,1849,L9,low,D
47.953592,-120.767158,045,027,2624,2042,2026-07-24,1849,L9,high,D
47.953323,-120.76717,045,027,2624,2043,2026-07-24,1849,L9,high,D
47.953053,-120.767181,045,027,2624,2044,2026-07-24,1849,L9,high,D
47.952783,-120.767193,045,027,2624,2045,2026-07-24,1849,L9,high,D
47.984062,-120.765442,045,027,2625,1929,2026-07-24,1849,L9,high,D
47.983792,-120.765453,045,027,2625,1930,2026-07-24,1849,L9,high,D
47.983523,-120.765465,045,027,2625,1931,2026-07-24,1849,L9,high,D
47.983253,-120.765476,045,027,2625,1932,2026-07-24,1849,L9,high,D
47.982983,-120.765488,045,027,2625,1933,2026-07-24,1849,L9,high,D
47.982713,-120.7655,045,027,2625,1934,2026-07-24,1849,L9,low,D
47.982174,-120.765523,045,027,2625,1936,2026-07-24,1849,L9,low,D
47.981904,-120.765535,045,027,2625,1937,2026-07-24,1849,L9,low,D
47.980016,-120.765616,045,027,2625,1944,2026-07-24,1849,L9,high,D
47.979747,-120.765628,045,027,2625,1945,2026-07-24,1849,L9,high,D
47.973004,-120.765919,045,027,2625,1970,2026-07-24,1849,L9,low,D
47.953585,-120.766757,045,027,2625,2042,2026-07-24,1849,L9,high,D
47.953315,-120.766768,045,027,2625,2043,2026-07-24,1849,L9,high,D
47.953045,-120.76678,045,027,2625,2044,2026-07-24,1849,L9,high,D
47.952775,-120.766791,045,027,2625,2045,2026-07-24,1849,L9,high,D
47.983784,-120.765051,045,027,2626,1930,2026-07-24,1849,L9,low,D
47.983515,-120.765063,045,027,2626,1931,2026-07-24,1849,L9,high,D
47.983245,-120.765075,045,027,2626,1932,2026-07-24,1849,L9,high,D
47.982975,-120.765086,045,027,2626,1933,2026-07-24,1849,L9,high,D
47.982706,-120.765098,045,027,2626,1934,2026-07-24,1849,L9,high,D
47.982436,-120.76511,045,027,2626,1935,2026-07-24,1849,L9,high,D
47.982166,-120.765121,045,027,2626,1936,2026-07-24,1849,L9,high,D
47.981897,-120.765133,045,027,2626,1937,2026-07-24,1849,L9,high,D
47.980278,-120.765203,045,027,2626,1943,2026-07-24,1849,L9,high,D
47.980009,-120.765215,045,027,2626,1944,2026-07-24,1849,L9,high,D
47.973266,-120.765506,045,027,2626,1969,2026-07-24,1849,L9,low,D
47.972996,-120.765517,045,027,2626,1970,2026-07-24,1849,L9,low,D
47.953577,-120.766355,045,027,2626,2042,2026-07-24,1849,L9,high,D
47.953307,-120.766367,045,027,2626,2043,2026-07-24,1849,L9,high,D
47.953037,-120.766378,045,027,2626,2044,2026-07-24,1849,L9,high,D
47.983507,-120.764661,045,027,2627,1931,2026-07-24,1849,L9,high,D
47.983237,-120.764673,045,027,2627,1932,2026-07-24,1849,L9,high,D
47.982968,-120.764685,045,027,2627,1933,2026-07-24,1849,L9,high,D
47.982698,-120.764696,045,027,2627,1934,2026-07-24,1849,L9,high,D
47.982428,-120.764708,045,027,2627,1935,2026-07-24,1849,L9,high,D
47.982158,-120.76472,045,027,2627,1936,2026-07-24,1849,L9,high,D
47.981889,-120.764731,045,027,2627,1937,2026-07-24,1849,L9,low,D
47.98027,-120.764801,045,027,2627,1943,2026-07-24,1849,L9,high,D
47.980001,-120.764813,045,027,2627,1944,2026-07-24,1849,L9,high,D
47.955187,-120.765884,045,027,2627,2036,2026-07-24,1849,L9,medium,D
47.953839,-120.765942,045,027,2627,2041,2026-07-24,1849,L9,high,D
47.953569,-120.765954,045,027,2627,2042,2026-07-24,1849,L9,high,D
47.953299,-120.765965,045,027,2627,2043,2026-07-24,1849,L9,high,D
47.95303,-120.765977,045,027,2627,2044,2026-07-24,1849,L9,medium,D
47.983229,-120.764271,045,027,2628,1932,2026-07-24,1849,L9,low,D
47.98296,-120.764283,045,027,2628,1933,2026-07-24,1849,L9,high,D
47.98269,-120.764295,045,027,2628,1934,2026-07-24,1849,L9,high,D
47.98242,-120.764306,045,027,2628,1935,2026-07-24,1849,L9,high,D
47.982151,-120.764318,045,027,2628,1936,2026-07-24,1849,L9,high,D
47.974868,-120.764632,045,027,2628,1963,2026-07-24,1849,L9,low,D
47.972711,-120.764726,045,027,2628,1971,2026-07-24,1849,L9,high,D
47.972441,-120.764737,045,027,2628,1972,2026-07-24,1849,L9,medium,D
47.955449,-120.765471,045,027,2628,2035,2026-07-24,1849,L9,low,D
47.955179,-120.765482,045,027,2628,2036,2026-07-24,1849,L9,high,D
47.95491,-120.765494,045,027,2628,2037,2026-07-24,1849,L9,high,D
47.95437,-120.765517,045,027,2628,2039,2026-07-24,1849,L9,high,D
47.954101,-120.765529,045,027,2628,2040,2026-07-24,1849,L9,high,D
47.953831,-120.76554,045,027,2628,2041,2026-07-24,1849,L9,high,D
47.953561,-120.765552,045,027,2628,2042,2026-07-24,1849,L9,high,D
47.953291,-120.765564,045,027,2628,2043,2026-07-24,1849,L9,high,D
47.9754,-120.764207,045,027,2629,1961,2026-07-24,1849,L9,low,D
47.97513,-120.764219,045,027,2629,1962,2026-07-24,1849,L9,high,D
47.974861,-120.764231,045,027,2629,1963,2026-07-24,1849,L9,high,D
47.974591,-120.764242,045,027,2629,1964,2026-07-24,1849,L9,low,D
47.972703,-120.764324,045,027,2629,1971,2026-07-24,1849,L9,low,D
47.966769,-120.76458,045,027,2629,1993,2026-07-24,1849,L9,high,D
47.9665,-120.764592,045,027,2629,1994,2026-07-24,1849,L9,high,D
47.957599,-120.764976,045,027,2629,2027,2026-07-24,1849,L9,medium,D
47.957329,-120.764988,045,027,2629,2028,2026-07-24,1849,L9,high,D
47.955172,-120.765081,045,027,2629,2036,2026-07-24,1849,L9,high,D
47.954902,-120.765092,045,027,2629,2037,2026-07-24,1849,L9,high,D
47.954632,-120.765104,045,027,2629,2038,2026-07-24,1849,L9,high,D
47.954362,-120.765116,045,027,2629,2039,2026-07-24,1849,L9,high,D
47.954093,-120.765127,045,027,2629,2040,2026-07-24,1849,L9,high,D
47.953823,-120.765139,045,027,2629,2041,2026-07-24,1849,L9,high,D
47.975122,-120.763817,045,027,2630,1962,2026-07-24,1849,L9,high,D
47.974853,-120.763829,045,027,2630,1963,2026-07-24,1849,L9,high,D
47.974583,-120.763841,045,027,2630,1964,2026-07-24,1849,L9,high,D
47.966761,-120.764179,045,027,2630,1993,2026-07-24,1849,L9,high,D
47.966492,-120.76419,045,027,2630,1994,2026-07-24,1849,L9,high,D
47.965952,-120.764213,045,027,2630,1996,2026-07-24,1849,L9,medium,D
47.957591,-120.764574,045,027,2630,2027,2026-07-24,1849,L9,medium,D
47.955164,-120.764679,045,027,2630,2036,2026-07-24,1849,L9,high,D
47.954894,-120.764691,045,027,2630,2037,2026-07-24,1849,L9,high,D
47.954624,-120.764702,045,027,2630,2038,2026-07-24,1849,L9,high,D
47.954355,-120.764714,045,027,2630,2039,2026-07-24,1849,L9,high,D
47.976193,-120.763369,045,027,2631,1958,2026-07-24,1849,L9,low,D
47.975924,-120.763381,045,027,2631,1959,2026-07-24,1849,L9,high,D
47.975654,-120.763392,045,027,2631,1960,2026-07-24,1849,L9,low,D
47.975115,-120.763416,045,027,2631,1962,2026-07-24,1849,L9,low,D
47.974845,-120.763427,045,027,2631,1963,2026-07-24,1849,L9,high,D
47.974575,-120.763439,045,027,2631,1964,2026-07-24,1849,L9,high,D
47.966754,-120.763777,045,027,2631,1993,2026-07-24,1849,L9,medium,D
47.965944,-120.763812,045,027,2631,1996,2026-07-24,1849,L9,low,D
47.955156,-120.764278,045,027,2631,2036,2026-07-24,1849,L9,high,D
47.954886,-120.764289,045,027,2631,2037,2026-07-24,1849,L9,high,D
47.954617,-120.764301,045,027,2631,2038,2026-07-24,1849,L9,medium,D
47.984547,-120.762606,045,027,2632,1927,2026-07-24,1849,L9,low,D
47.975916,-120.762979,045,027,2632,1959,2026-07-24,1849,L9,high,D
47.975646,-120.762991,045,027,2632,1960,2026-07-24,1849,L9,low,D
47.974837,-120.763026,045,027,2632,1963,2026-07-24,1849,L9,low,D
47.974567,-120.763037,045,027,2632,1964,2026-07-24,1849,L9,high,D
47.966746,-120.763375,045,027,2632,1993,2026-07-24,1849,L9,high,D
47.966476,-120.763387,045,027,2632,1994,2026-07-24,1849,L9,low,D
47.958654,-120.763725,045,027,2632,2023,2026-07-24,1849,L9,low,D
47.958385,-120.763736,045,027,2632,2024,2026-07-24,1849,L9,high,D
47.958115,-120.763748,045,027,2632,2025,2026-07-24,1849,L9,high,D
47.957845,-120.76376,045,027,2632,2026,2026-07-24,1849,L9,high,D
47.984809,-120.762193,045,027,2633,1926,2026-07-24,1849,L9,low,D
47.984539,-120.762204,045,027,2633,1927,2026-07-24,1849,L9,high,D
47.973211,-120.762694,045,027,2633,1969,2026-07-24,1849,L9,high,D
47.972941,-120.762706,045,027,2633,1970,2026-07-24,1849,L9,high,D
47.958647,-120.763323,045,027,2633,2023,2026-07-24,1849,L9,high,D
47.958377,-120.763335,045,027,2633,2024,2026-07-24,1849,L9,low,D
47.958107,-120.763347,045,027,2633,2025,2026-07-24,1849,L9,low,D
47.984531,-120.761803,045,027,2634,1927,2026-07-24,1849,L9,low,D
47.973203,-120.762292,045,027,2634,1969,2026-07-24,1849,L9,high,D
47.972933,-120.762304,045,027,2634,1970,2026-07-24,1849,L9,high,D
47.973735,-120.761867,045,027,2635,1967,2026-07-24,1849,L9,low,D
47.973465,-120.761879,045,027,2635,1968,2026-07-24,1849,L9,low,D
47.973195,-120.761891,045,027,2635,1969,2026-07-24,1849,L9,high,D
47.972926,-120.761902,045,027,2635,1970,2026-07-24,1849,L9,high,D
47.972656,-120.761914,045,027,2635,1971,2026-07-24,1849,L9,high,D
47.983976,-120.761022,045,027,2636,1929,2026-07-24,1849,L9,low,D
47.973727,-120.761466,045,027,2636,1967,2026-07-24,1849,L9,high,D
47.973457,-120.761477,045,027,2636,1968,2026-07-24,1849,L9,high,D
47.973188,-120.761489,045,027,2636,1969,2026-07-24,1849,L9,high,D
47.972918,-120.761501,045,027,2636,1970,2026-07-24,1849,L9,high,D
47.972648,-120.761512,045,027,2636,1971,2026-07-24,1849,L9,high,D
47.972378,-120.761524,045,027,2636,1972,2026-07-24,1849,L9,high,D
47.972109,-120.761536,045,027,2636,1973,2026-07-24,1849,L9,low,D
47.983968,-120.760621,045,027,2637,1929,2026-07-24,1849,L9,low,D
47.983698,-120.760632,045,027,2637,1930,2026-07-24,1849,L9,low,D
47.973719,-120.761064,045,027,2637,1967,2026-07-24,1849,L9,low,D
47.973449,-120.761076,045,027,2637,1968,2026-07-24,1849,L9,high,D
47.97318,-120.761087,045,027,2637,1969,2026-07-24,1849,L9,high,D
47.97291,-120.761099,045,027,2637,1970,2026-07-24,1849,L9,high,D
47.97264,-120.761111,045,027,2637,1971,2026-07-24,1849,L9,high,D
47.972371,-120.761122,045,027,2637,1972,2026-07-24,1849,L9,high,D
47.972101,-120.761134,045,027,2637,1973,2026-07-24,1849,L9,high,D
47.98423,-120.760207,045,027,2638,1928,2026-07-24,1849,L9,low,D
47.973442,-120.760674,045,027,2638,1968,2026-07-24,1849,L9,high,D
47.973172,-120.760686,045,027,2638,1969,2026-07-24,1849,L9,high,D
47.972902,-120.760697,045,027,2638,1970,2026-07-24,1849,L9,high,D
47.972632,-120.760709,045,027,2638,1971,2026-07-24,1849,L9,high,D
47.972363,-120.760721,045,027,2638,1972,2026-07-24,1849,L9,high,D
47.972093,-120.760732,045,027,2638,1973,2026-07-24,1849,L9,high,D
47.984222,-120.759806,045,027,2639,1928,2026-07-24,1849,L9,high,D
47.983952,-120.759817,045,027,2639,1929,2026-07-24,1849,L9,high,D
47.973434,-120.760272,045,027,2639,1968,2026-07-24,1849,L9,low,D
47.973164,-120.760284,045,027,2639,1969,2026-07-24,1849,L9,high,D
47.972894,-120.760296,045,027,2639,1970,2026-07-24,1849,L9,high,D
47.972625,-120.760307,045,027,2639,1971,2026-07-24,1849,L9,high,D
47.972355,-120.760319,045,027,2639,1972,2026-07-24,1849,L9,high,D
47.972085,-120.760331,045,027,2639,1973,2026-07-24,1849,L9,high,D
47.983945,-120.759415,045,027,2640,1929,2026-07-24,1849,L9,low,D
47.973156,-120.759882,045,027,2640,1969,2026-07-24,1849,L9,high,D
47.972886,-120.759894,045,027,2640,1970,2026-07-24,1849,L9,high,D
47.972617,-120.759906,045,027,2640,1971,2026-07-24,1849,L9,high,D
47.972347,-120.759917,045,027,2640,1972,2026-07-24,1849,L9,high,D
47.972077,-120.759929,045,027,2640,1973,2026-07-24,1849,L9,high,D
47.984699,-120.756568,045,027,2647,1926,2026-07-24,1849,L9,high,D
47.984429,-120.75658,045,027,2647,1927,2026-07-24,1849,L9,high,D
47.984691,-120.756167,045,027,2648,1926,2026-07-24,1849,L9,high,D
47.984421,-120.756178,045,027,2648,1927,2026-07-24,1849,L9,high,D
47.984683,-120.755765,045,027,2649,1926,2026-07-24,1849,L9,low,D
47.985754,-120.755316,045,027,2650,1922,2026-07-24,1849,L9,low,D
47.985484,-120.755328,045,027,2650,1923,2026-07-24,1849,L9,low,D
47.985215,-120.75534,045,027,2650,1924,2026-07-24,1849,L9,high,D
47.984945,-120.755351,045,027,2650,1925,2026-07-24,1849,L9,high,D
47.984675,-120.755363,045,027,2650,1926,2026-07-24,1849,L9,high,D
47.985207,-120.754938,045,027,2651,1924,2026-07-24,1849,L9,high,D
47.984937,-120.75495,045,027,2651,1925,2026-07-24,1849,L9,high,D
47.990847,-120.753487,045,027,2654,1903,2026-07-24,1849,L9,low,D
47.990577,-120.753498,045,027,2654,1904,2026-07-24,1849,L9,high,D
47.990308,-120.75351,045,027,2654,1905,2026-07-24,1849,L9,high,D
47.990839,-120.753085,045,027,2655,1903,2026-07-24,1849,L9,high,D
47.99057,-120.753097,045,027,2655,1904,2026-07-24,1849,L9,high,D
47.9903,-120.753108,045,027,2655,1905,2026-07-24,1849,L9,high,D
47.99003,-120.75312,045,027,2655,1906,2026-07-24,1849,L9,high,D
47.990831,-120.752683,045,027,2656,1903,2026-07-24,1849,L9,high,D
47.990562,-120.752695,045,027,2656,1904,2026-07-24,1849,L9,low,D
47.988404,-120.752789,045,027,2656,1912,2026-07-24,1849,L9,low,D
47.988666,-120.752375,045,027,2657,1911,2026-07-24,1849,L9,low,D
47.988396,-120.752387,045,027,2657,1912,2026-07-24,1849,L9,high,D
47.988126,-120.752399,045,027,2657,1913,2026-07-24,1849,L9,low,D
47.988388,-120.751985,045,027,2658,1912,2026-07-24,1849,L9,low,D
47.988119,-120.751997,045,027,2658,1913,2026-07-24,1849,L9,high,D
47.987849,-120.752008,045,027,2658,1914,2026-07-24,1849,L9,high,D
47.988111,-120.751595,045,027,2659,1913,2026-07-24,1849,L9,high,D
47.987841,-120.751607,045,027,2659,1914,2026-07-24,1849,L9,high,D
47.987571,-120.751618,045,027,2659,1915,2026-07-24,1849,L9,high,D
47.987833,-120.751205,045,027,2660,1914,2026-07-24,1849,L9,high,D
47.987563,-120.751217,045,027,2660,1915,2026-07-24,1849,L9,high,D
47.987294,-120.751228,045,027,2660,1916,2026-07-24,1849,L9,low,D
47.987286,-120.750827,045,027,2661,1916,2026-07-24,1849,L9,high,D
47.987016,-120.750838,045,027,2661,1917,2026-07-24,1849,L9,high,D
47.987008,-120.750437,045,027,2662,1917,2026-07-24,1849,L9,high,D
47.986739,-120.750448,045,027,2662,1918,2026-07-24,1849,L9,high,D
47.987,-120.750035,045,027,2663,1917,2026-07-24,1849,L9,high,D
47.986445,-120.749255,045,027,2665,1919,2026-07-24,1849,L9,low,D
47.986175,-120.749267,045,027,2665,1920,2026-07-24,1849,L9,high,D
47.985906,-120.749278,045,027,2665,1921,2026-07-24,1849,L9,low,D
47.986168,-120.748865,045,027,2666,1920,2026-07-24,1849,L9,high,D
47.985898,-120.748877,045,027,2666,1921,2026-07-24,1849,L9,high,D
47.98616,-120.748463,045,027,2667,1920,2026-07-24,1849,L9,high,D
47.98589,-120.748475,045,027,2667,1921,2026-07-24,1849,L9,high,D
47.986152,-120.748061,045,027,2668,1920,2026-07-24,1849,L9,high,D
47.985882,-120.748073,045,027,2668,1921,2026-07-24,1849,L9,high,D
47.986414,-120.747648,045,027,2669,1919,2026-07-24,1849,L9,high,D
47.986144,-120.74766,045,027,2669,1920,2026-07-24,1849,L9,high,D
47.985874,-120.747671,045,027,2669,1921,2026-07-24,1849,L9,high,D
47.985605,-120.747683,045,027,2669,1922,2026-07-24,1849,L9,low,D
47.986406,-120.747246,045,027,2670,1919,2026-07-24,1849,L9,high,D
47.986136,-120.747258,045,027,2670,1920,2026-07-24,1849,L9,high,D
47.985866,-120.74727,045,027,2670,1921,2026-07-24,1849,L9,high,D
47.985597,-120.747281,045,027,2670,1922,2026-07-24,1849,L9,high,D
47.985327,-120.747293,045,027,2670,1923,2026-07-24,1849,L9,high,D
47.986398,-120.746844,045,027,2671,1919,2026-07-24,1849,L9,high,D
47.986128,-120.746856,045,027,2671,1920,2026-07-24,1849,L9,high,D
47.985859,-120.746868,045,027,2671,1921,2026-07-24,1849,L9,high,D
47.985589,-120.74688,045,027,2671,1922,2026-07-24,1849,L9,high,D
47.985319,-120.746891,045,027,2671,1923,2026-07-24,1849,L9,high,D
47.98639,-120.746443,045,027,2672,1919,2026-07-24,1849,L9,high,D
47.98612,-120.746454,045,027,2672,1920,2026-07-24,1849,L9,high,D
47.985851,-120.746466,045,027,2672,1921,2026-07-24,1849,L9,high,D
47.985581,-120.746478,045,027,2672,1922,2026-07-24,1849,L9,high,D
47.985311,-120.74649,045,027,2672,1923,2026-07-24,1849,L9,high,D
47.986382,-120.746041,045,027,2673,1919,2026-07-24,1849,L9,high,D
47.986112,-120.746053,045,027,2673,1920,2026-07-24,1849,L9,high,D
47.985843,-120.746064,045,027,2673,1921,2026-07-24,1849,L9,high,D
47.985573,-120.746076,045,027,2673,1922,2026-07-24,1849,L9,high,D
47.985303,-120.746088,045,027,2673,1923,2026-07-24,1849,L9,high,D
47.986105,-120.745651,045,027,2674,1920,2026-07-24,1849,L9,high,D
47.985835,-120.745663,045,027,2674,1921,2026-07-24,1849,L9,high,D
47.985565,-120.745674,045,027,2674,1922,2026-07-24,1849,L9,high,D
47.985295,-120.745686,045,027,2674,1923,2026-07-24,1849,L9,low,D
47.986097,-120.745249,045,027,2675,1920,2026-07-24,1849,L9,high,D
47.985827,-120.745261,045,027,2675,1921,2026-07-24,1849,L9,high,D
47.985557,-120.745273,045,027,2675,1922,2026-07-24,1849,L9,high,D
47.986089,-120.744847,045,027,2676,1920,2026-07-24,1849,L9,low,D
47.985819,-120.744859,045,027,2676,1921,2026-07-24,1849,L9,high,D
